date,station,average
2011-04-13,652,1.8
2011-04-18,652,4.6
2011-04-19,652,4.1
2011-04-20,652,4.5
2011-04-25,652,2.1
2011-04-26,652,1.7
2011-04-27,652,1.9
2011-05-04,652,1.8
2011-05-05,652,1.3
2011-05-06,652,1.3
2011-05-09,652,0.7
2011-05-10,652,0.3
2011-05-11,652,0.2
2011-05-17,652,1.3
2011-05-18,652,1.1
2011-05-19,652,1.3
2011-05-26,652,0.3
2011-05-27,652,0.4
2011-05-28,652,1.3
2011-06-02,652,0.6
2011-06-03,652,0.5
2011-06-04,652,0.5
2011-06-05,652,0.6
2011-06-09,652,0.5
2011-06-10,652,0.1
2011-06-11,652,0.1
2011-06-15,652,0.4
2011-06-16,652,0.3
2011-06-17,652,0.3
2011-06-18,652,0.2
2011-06-24,652,0.2
2011-06-25,652,0.2
2011-06-26,652,0.2
2011-07-02,652,0.1
2011-07-03,652,0.1
2011-07-04,652,0.1
2011-07-05,652,0.1
2011-07-11,652,0.1
2011-07-12,652,0.1
2011-07-13,652,0.1
2011-07-15,652,0.2
2011-07-16,652,0.2
2011-07-17,652,0.2
2011-07-18,652,0.2
2011-07-24,652,0.1
2011-07-25,652,0.1
2011-07-26,652,0.0
2011-07-29,652,0.0
2011-07-30,652,0.0
2011-07-31,652,0.0
2012-02-02,652,0.2
2012-02-03,652,0.7
2012-02-04,652,0.7
2012-02-08,652,0.3
2012-02-09,652,0.3
2012-02-10,652,0.3
2012-02-16,652,0.1
2012-02-17,652,0.1
2012-02-18,652,0.1
2012-02-22,652,0.1
2012-02-23,652,0.1
2012-02-24,652,0.1
2012-03-02,652,0.0
2012-03-03,652,0.7
2012-03-04,652,0.9
2012-03-11,652,0.9
2012-03-12,652,0.9
2012-03-13,652,0.7
2012-03-16,652,0.4
2012-03-17,652,1.0
2012-03-18,652,0.6
2012-03-23,652,0.5
2012-03-24,652,0.4
2012-03-25,652,0.6
2012-03-30,652,0.6
2012-03-31,652,0.7
2012-04-01,652,1.0
2012-04-08,652,4.9
2012-04-09,652,5.2
2012-04-10,652,4.8
2012-04-14,652,0.8
2012-04-15,652,0.6
2012-04-16,652,0.2
2012-04-22,652,0.3
2012-04-23,652,0.3
2012-04-24,652,0.4
2012-04-28,652,0.2
2012-04-29,652,0.2
2012-04-30,652,0.2
2012-05-06,652,1.7
2012-05-07,652,1.7
2012-05-08,652,1.8
2012-05-15,652,1.2
2012-05-16,652,1.3
2012-05-17,652,2.3
2012-05-22,652,1.2
2012-05-23,652,1.0
2012-05-24,652,0.8
2012-05-27,652,0.5
2012-05-28,652,0.5
2012-05-29,652,0.5
2012-06-04,652,0.5
2012-06-05,652,0.5
2012-06-06,652,0.5
2012-06-12,652,0.3
2012-06-13,652,0.7
2012-06-14,652,0.9
2012-06-20,652,0.5
2012-06-21,652,0.4
2012-06-22,652,0.5
2012-06-27,652,0.3
2012-06-28,652,0.3
2012-06-29,652,0.3
2012-07-03,652,0.3
2012-07-04,652,0.3
2012-07-05,652,0.3
2012-07-13,652,0.2
2012-07-14,652,0.2
2012-07-15,652,0.1
2012-07-20,652,0.2
2012-07-21,652,0.2
2012-07-22,652,0.1
2012-07-28,652,0.1
2012-07-29,652,0.1
2012-07-30,652,0.1
2013-02-05,652,0.2
2013-02-06,652,0.5
2013-02-07,652,1.1
2013-02-09,652,1.5
2013-02-10,652,2.0
2013-02-11,652,2.6
2013-02-12,652,3.3
2013-02-19,652,2.0
2013-02-20,652,3.5
2013-02-21,652,4.8
2013-02-25,652,6.7
2013-02-26,652,6.5
2013-02-27,652,6.5
2013-02-28,652,6.3
2013-03-01,652,5.5
2013-03-06,652,2.3
2013-03-07,652,3.4
2013-03-08,652,3.8
2013-03-11,652,5.5
2013-03-12,652,5.0
2013-03-13,652,4.3
2013-03-14,652,4.2
2013-03-20,652,0.8
2013-03-21,652,1.0
2013-03-22,652,1.1
2013-03-28,652,2.8
2013-03-29,652,3.3
2013-03-30,652,3.5
2013-03-31,652,3.5
2013-04-01,652,3.0
2013-04-03,652,1.6
2013-04-04,652,1.3
2013-04-05,652,1.2
2013-04-08,652,1.9
2013-04-09,652,2.1
2013-04-10,652,2.3
2013-04-11,652,2.5
2013-04-17,652,0.9
2013-04-18,652,0.7
2013-04-19,652,0.8
2013-04-26,652,5.2
2013-04-27,652,5.2
2013-04-28,652,5.1
2013-04-29,652,4.7
2013-05-02,652,1.7
2013-05-03,652,1.5
2013-05-04,652,1.6
2013-05-09,652,0.9
2013-05-10,652,0.7
2013-05-11,652,0.7
2013-05-12,652,0.4
2013-05-18,652,0.2
2013-05-19,652,0.2
2013-05-20,652,0.4
2013-05-25,652,1.8
2013-05-26,652,1.0
2013-05-27,652,0.8
2013-05-28,652,1.0
2013-06-02,652,0.2
2013-06-03,652,0.2
2013-06-04,652,0.3
2013-06-07,652,0.2
2013-06-08,652,0.2
2013-06-09,652,0.2
2013-06-10,652,0.1
2013-06-11,652,0.1
2013-06-15,652,0.2
2013-06-16,652,0.2
2013-06-17,652,0.1
2013-06-22,652,0.1
2013-06-23,652,0.1
2013-06-24,652,0.1
2013-06-25,652,0.1
2013-06-26,652,0.1
2014-01-01,652,0.1
2014-01-02,652,0.1
2014-01-03,652,0.1
2014-01-04,652,0.1
2014-01-05,652,0.0
2014-01-06,652,0.0
2014-01-07,652,0.0
2014-01-08,652,0.0
2014-01-09,652,0.1
2014-01-10,652,0.1
2014-01-11,652,0.1
2014-01-12,652,0.1
2014-01-13,652,0.0
2014-01-14,652,0.0
2014-01-15,652,0.1
2014-01-16,652,0.2
2014-01-17,652,0.2
2014-01-18,652,0.2
2014-01-19,652,0.0
2014-01-20,652,0.0
2014-01-21,652,0.0
2014-01-22,652,0.1
2014-01-23,652,0.3
2014-01-24,652,0.1
2014-01-25,652,0.1
2014-01-26,652,0.0
2014-01-27,652,0.0
2014-01-28,652,0.1
2014-01-29,652,0.1
2014-01-30,652,0.2
2014-01-31,652,0.2
2014-02-01,652,0.2
2014-02-02,652,0.2
2014-02-03,652,0.2
2014-02-04,652,0.1
2014-02-05,652,0.0
2014-02-06,652,0.0
2014-02-07,652,0.1
2014-02-08,652,0.1
2014-02-09,652,0.1
2014-02-10,652,0.1
2014-02-11,652,0.0
2014-02-12,652,0.0
2014-02-13,652,0.0
2014-02-14,652,0.4
2014-02-15,652,0.5
2014-02-16,652,0.6
2014-02-17,652,0.6
2014-02-18,652,0.4
2014-02-19,652,0.0
2014-02-20,652,0.0
2014-02-21,652,0.0
2014-02-22,652,0.1
2014-02-23,652,0.2
2014-02-24,652,0.2
2014-02-25,652,0.5
2014-02-26,652,0.7
2014-02-27,652,0.8
2014-02-28,652,1.0
2014-03-01,652,1.3
2014-03-02,652,1.4
2014-03-03,652,1.5
2014-03-04,652,1.3
2014-03-08,652,0.1
2014-03-09,652,0.1
2014-03-10,652,0.1
2014-03-11,652,0.2
2014-03-17,652,2.1
2014-03-18,652,1.5
2014-03-19,652,0.9
2014-03-20,652,0.5
2014-03-25,652,0.4
2014-03-26,652,1.1
2014-03-27,652,2.0
2014-03-28,652,2.1
2014-03-29,652,2.0
2014-03-30,652,2.0
2014-03-31,652,2.1
2014-04-01,652,1.8
2014-04-02,652,1.4
2014-04-03,652,1.3
2014-04-07,652,0.3
2014-04-08,652,0.2
2014-04-09,652,0.1
2014-04-10,652,0.3
2014-04-14,652,0.7
2014-04-15,652,0.5
2014-04-16,652,0.5
2014-04-17,652,0.4
2014-04-18,652,0.3
2014-04-21,652,0.2
2014-04-22,652,0.2
2014-04-23,652,0.2
2014-04-24,652,0.1
2014-04-27,652,0.2
2014-04-28,652,0.2
2014-04-29,652,0.2
2014-04-30,652,0.3
2014-05-01,652,0.3
2014-05-02,652,0.2
2014-05-03,652,0.1
2014-05-06,652,0.1
2014-05-07,652,0.1
2014-05-08,652,0.6
2014-05-09,652,1.4
2014-05-12,652,2.1
2014-05-13,652,1.3
2014-05-14,652,0.6
2014-05-15,652,0.3
2014-05-16,652,0.3
2014-05-17,652,0.3
2014-05-18,652,0.3
2014-05-20,652,0.2
2014-05-21,652,0.2
2014-05-22,652,0.1
2014-05-23,652,0.1
2014-05-28,652,0.1
2014-05-29,652,0.1
2014-05-30,652,0.1
2014-05-31,652,0.1
2014-06-01,652,0.1
2014-06-02,652,0.1
2014-06-03,652,0.1
2014-06-06,652,0.2
2014-06-07,652,0.2
2014-06-08,652,0.9
2014-06-12,652,1.9
2014-06-13,652,1.6
2014-06-14,652,1.1
2014-06-15,652,0.7
2014-06-16,652,0.5
2014-06-17,652,0.4
2014-06-18,652,0.2
2014-06-22,652,0.1
2014-06-23,652,0.1
2014-06-24,652,0.1
2014-06-25,652,0.1
2014-06-26,652,0.1
2014-06-27,652,0.1
2014-06-28,652,0.1
2014-06-29,652,0.1
2014-06-30,652,0.1
1995-02-02,655,16.8
1995-02-09,655,11.45
1995-02-19,655,17.1
1995-02-23,655,13.8
1995-03-04,655,17.4
1995-03-10,655,16.25
1995-03-20,655,20.2
1995-03-26,655,17.85
1995-04-03,655,19.85
1995-04-10,655,15.75
1995-04-18,655,22.25
1995-04-24,655,21.3
1995-05-02,655,23.55
1995-05-09,655,23.0
1995-05-17,655,26.0
1995-05-23,655,26.25
1995-05-31,655,20.15
1995-06-02,655,20.65
1995-06-07,655,19.65
1995-06-16,655,23.25
1995-06-21,655,19.6
1995-07-01,655,19.95
1995-07-07,655,17.1
1995-07-15,655,18.0
1995-07-20,655,16.75
1995-07-31,655,17.05
1996-01-01,655,5.6
1996-01-02,655,6.3
1996-01-03,655,6.2
1996-01-04,655,6.35
1996-01-05,655,5.25
1996-01-06,655,4.85
1996-01-07,655,4.5
1996-01-08,655,4.5
1996-01-09,655,4.95
1996-01-10,655,5.15
1996-01-11,655,5.05
1996-01-12,655,5.2
1996-01-13,655,5.5
1996-01-14,655,5.2
1996-01-15,655,4.35
1996-01-16,655,4.45
1996-01-17,655,4.25
1996-01-18,655,5.05
1996-01-19,655,6.85
1996-01-20,655,6.9
1996-01-21,655,8.1
1996-01-22,655,9.4
1996-01-23,655,9.2
1996-01-24,655,10.1
1996-01-25,655,9.35
1996-01-26,655,8.8
1996-01-27,655,8.25
1996-01-28,655,5.85
1996-01-29,655,4.65
1996-01-30,655,4.15
1996-01-31,655,3.95
1996-02-07,655,15.3
1996-02-08,655,15.0
1996-02-09,655,14.4
1996-02-10,655,14.25
1996-02-13,655,12.35
1996-02-14,655,11.85
1996-02-15,655,12.3
1996-02-16,655,12.35
1996-02-20,655,15.95
1996-02-21,655,15.65
1996-02-22,655,16.2
1996-02-23,655,14.95
1996-02-27,655,14.4
1996-02-28,655,11.35
1996-02-29,655,12.3
1996-03-07,655,17.8
1996-03-08,655,17.9
1996-03-09,655,19.05
1996-03-10,655,19.7
1996-03-14,655,13.2
1996-03-15,655,14.3
1996-03-16,655,14.9
1996-03-17,655,15.2
1996-03-21,655,19.45
1996-03-22,655,20.75
1996-03-23,655,20.7
1996-03-24,655,18.6
1996-03-27,655,12.6
1996-03-28,655,12.2
1996-03-29,655,11.9
1996-03-30,655,10.3
1996-04-06,655,21.65
1996-04-07,655,21.4
1996-04-08,655,21.5
1996-04-09,655,21.25
1996-04-11,655,21.5
1996-04-12,655,20.6
1996-04-13,655,19.0
1996-04-14,655,19.5
1996-04-19,655,20.35
1996-04-20,655,20.7
1996-04-21,655,20.45
1996-04-22,655,20.4
1996-04-26,655,15.6
1996-04-27,655,15.35
1996-04-28,655,12.9
1996-04-29,655,13.95
1996-05-05,655,17.65
1996-05-06,655,17.3
1996-05-07,655,15.75
1996-05-08,655,14.2
1996-05-12,655,13.3
1996-05-13,655,13.45
1996-05-14,655,12.95
1996-05-15,655,12.2
1996-05-18,655,12.5
1996-05-19,655,12.3
1996-05-20,655,12.0
1996-05-21,655,11.9
1996-05-25,655,12.6
1996-05-26,655,12.35
1996-05-27,655,12.2
1996-05-28,655,12.25
1996-06-03,655,14.5
1996-06-04,655,13.55
1996-06-05,655,12.9
1996-06-06,655,13.7
1996-06-09,655,9.0
1996-06-10,655,9.65
1996-06-11,655,10.4
1996-06-12,655,10.8
1996-06-18,655,11.1
1996-06-19,655,11.95
1996-06-20,655,12.95
1996-06-21,655,11.4
1996-06-25,655,11.35
1996-06-26,655,11.45
1996-06-27,655,11.45
1996-06-28,655,11.05
1997-02-02,655,6.3
1997-02-03,655,6.05
1997-02-04,655,5.85
1997-02-05,655,5.7
1997-02-09,655,8.2
1997-02-10,655,8.75
1997-02-11,655,8.6
1997-02-12,655,6.5
1997-02-16,655,5.0
1997-02-17,655,3.95
1997-02-18,655,6.5
1997-02-19,655,5.6
1997-02-25,655,11.4
1997-02-26,655,10.7
1997-02-27,655,11.85
1997-02-28,655,11.4
1997-03-02,655,8.9
1997-03-03,655,8.05
1997-03-04,655,7.85
1997-03-05,655,8.5
1997-03-09,655,15.7
1997-03-10,655,15.6
1997-03-11,655,14.15
1997-03-12,655,13.9
1997-03-17,655,13.0
1997-03-18,655,10.85
1997-03-19,655,11.35
1997-03-20,655,11.85
1997-03-26,655,11.8
1997-03-27,655,12.35
1997-03-28,655,12.85
1997-03-29,655,13.6
1997-04-01,655,13.2
1997-04-02,655,12.95
1997-04-03,655,13.45
1997-04-04,655,13.3
1997-04-08,655,18.25
1997-04-09,655,18.7
1997-04-10,655,19.25
1997-04-11,655,17.1
1997-04-16,655,17.6
1997-04-17,655,16.7
1997-04-18,655,15.45
1997-04-19,655,15.35
1997-04-25,655,18.05
1997-04-26,655,19.0
1997-04-27,655,18.5
1997-04-28,655,15.05
1997-05-01,655,15.6
1997-05-02,655,15.75
1997-05-03,655,17.45
1997-05-04,655,17.7
1997-05-08,655,18.3
1997-05-09,655,17.15
1997-05-10,655,15.85
1997-05-11,655,16.85
1997-05-15,655,16.4
1997-05-16,655,17.0
1997-05-17,655,19.5
1997-05-18,655,18.45
1997-05-24,655,20.25
1997-05-25,655,19.2
1997-05-26,655,18.8
1997-05-27,655,18.65
1997-05-29,655,19.5
1997-05-30,655,19.35
1997-05-31,655,18.8
1997-06-06,655,17.3
1997-06-07,655,16.65
1997-06-08,655,15.95
1997-06-09,655,13.85
1997-06-15,655,15.55
1997-06-16,655,15.2
1997-06-17,655,15.6
1997-06-18,655,16.05
1997-06-23,655,17.55
1997-06-24,655,17.4
1997-06-25,655,17.4
1997-06-26,655,15.85
1997-06-28,655,17.3
1997-06-29,655,17.0
1997-06-30,655,16.7
1997-07-05,655,11.75
1997-07-06,655,11.65
1997-07-07,655,10.9
1997-07-08,655,9.95
1997-07-14,655,7.1
1997-07-15,655,6.9
1997-07-16,655,7.05
1997-07-17,655,7.45
1997-07-21,655,8.75
1997-07-22,655,8.0
1997-07-23,655,7.6
1997-07-24,655,7.95
1997-07-29,655,4.4
1997-07-30,655,4.4
1997-07-31,655,4.6
1998-02-06,655,9.8
1998-02-07,655,9.75
1998-02-08,655,9.6
1998-02-13,655,10.45
1998-02-14,655,10.7
1998-02-15,655,10.9
1998-02-20,655,10.25
1998-02-21,655,10.4
1998-02-22,655,10.3
1998-02-28,655,10.5
1998-03-01,655,13.85
1998-03-02,655,14.0
1998-03-08,655,12.85
1998-03-09,655,12.9
1998-03-10,655,13.8
1998-03-15,655,14.55
1998-03-16,655,14.45
1998-03-17,655,14.4
1998-03-20,655,15.4
1998-03-21,655,15.25
1998-03-22,655,14.75
1998-04-01,655,21.25
1998-04-02,655,20.45
1998-04-05,655,20.6
1998-04-06,655,20.35
1998-04-07,655,20.1
1998-04-13,655,21.5
1998-04-14,655,21.7
1998-04-15,655,20.75
1998-04-19,655,20.7
1998-04-20,655,20.75
1998-04-21,655,20.9
1998-04-29,655,21.65
1998-04-30,655,21.65
1998-05-03,655,24.45
1998-05-04,655,23.95
1998-05-05,655,22.5
1998-05-13,655,22.85
1998-05-14,655,22.55
1998-05-15,655,22.6
1998-05-20,655,22.85
1998-05-21,655,22.5
1998-05-22,655,22.7
1998-05-28,655,27.2
1998-05-29,655,26.55
1998-05-30,655,26.65
1998-06-02,655,22.05
1998-06-03,655,22.35
1998-06-04,655,22.55
1998-06-10,655,19.55
1998-06-11,655,19.7
1998-06-12,655,19.5
1998-06-18,655,18.75
1998-06-19,655,19.25
1998-06-20,655,17.9
1998-06-25,655,19.6
1998-06-26,655,19.75
1998-06-27,655,19.8
1998-07-07,655,8.1
1998-07-08,655,7.45
1998-07-09,655,7.9
1998-07-11,655,8.75
1998-07-12,655,9.4
1998-07-13,655,9.65
1998-07-17,655,8.0
1998-07-18,655,8.0
1998-07-19,655,8.1
1998-07-24,655,7.15
1998-07-25,655,8.65
1998-07-26,655,8.65
1999-02-01,655,11.8
1999-02-02,655,14.5
1999-02-03,655,13.2
1999-02-04,655,14.3
1999-02-05,655,16.05
1999-02-06,655,15.9
1999-02-07,655,16.7
1999-02-08,655,15.1
1999-02-09,655,14.9
1999-02-10,655,13.0
1999-02-11,655,14.75
1999-02-12,655,13.65
1999-02-13,655,13.75
1999-02-14,655,16.95
1999-02-15,655,16.45
1999-02-16,655,16.9
1999-02-17,655,17.7
1999-02-18,655,18.9
1999-02-19,655,20.1
1999-02-20,655,21.7
1999-02-21,655,22.05
1999-02-22,655,21.8
1999-02-23,655,20.9
1999-02-24,655,21.6
1999-02-25,655,20.9
1999-02-26,655,19.65
1999-02-27,655,19.0
1999-02-28,655,15.6
1999-03-01,655,16.8
1999-03-02,655,19.1
1999-03-03,655,19.0
1999-03-04,655,20.5
1999-03-05,655,21.95
1999-03-06,655,21.15
1999-03-07,655,19.85
1999-03-08,655,20.6
1999-03-09,655,23.85
1999-03-10,655,19.7
1999-03-11,655,21.9
1999-03-12,655,22.6
1999-03-13,655,21.65
1999-03-14,655,20.6
1999-03-15,655,20.65
1999-03-16,655,18.95
1999-03-17,655,18.85
1999-03-18,655,18.55
1999-03-19,655,19.2
1999-03-20,655,18.5
1999-03-21,655,20.9
1999-03-22,655,20.55
1999-03-23,655,21.55
1999-03-24,655,22.3
1999-03-25,655,20.6
1999-03-26,655,20.7
1999-03-27,655,21.35
1999-03-28,655,21.25
1999-03-29,655,21.8
1999-03-30,655,21.2
1999-03-31,655,20.55
1999-04-01,655,18.95
1999-04-02,655,20.95
1999-04-03,655,21.1
1999-04-04,655,20.25
1999-04-05,655,20.0
1999-04-06,655,19.4
1999-04-07,655,19.75
1999-04-08,655,19.2
1999-04-09,655,18.7
1999-04-10,655,19.0
1999-04-11,655,17.9
1999-04-12,655,18.15
1999-04-13,655,18.95
1999-04-14,655,18.45
1999-04-15,655,14.45
1999-04-16,655,17.65
1999-04-17,655,15.55
1999-04-18,655,16.15
1999-04-19,655,14.9
1999-04-20,655,16.4
1999-04-21,655,18.25
1999-04-22,655,16.25
1999-04-23,655,13.95
1999-04-24,655,16.3
1999-04-25,655,16.25
1999-04-26,655,16.95
1999-04-27,655,17.2
1999-04-28,655,16.35
1999-04-29,655,17.8
1999-04-30,655,18.95
1999-05-01,655,16.5
1999-05-02,655,16.8
1999-05-03,655,16.45
1999-05-04,655,13.7
1999-05-05,655,14.8
1999-05-06,655,11.65
1999-05-07,655,9.4
1999-05-08,655,8.8
1999-05-09,655,8.25
1999-05-10,655,7.85
1999-05-11,655,10.8
1999-05-12,655,13.55
1999-05-13,655,14.95
1999-05-14,655,14.7
1999-05-15,655,15.45
1999-05-16,655,14.05
1999-05-17,655,13.35
1999-05-18,655,11.1
1999-05-19,655,8.6
1999-05-20,655,6.3
1999-05-21,655,5.45
1999-05-22,655,3.8
1999-05-23,655,3.7
1999-05-24,655,5.65
1999-05-25,655,10.65
1999-05-26,655,11.35
1999-05-27,655,9.1
1999-05-28,655,8.55
1999-05-29,655,7.95
1999-05-30,655,7.5
1999-05-31,655,8.95
1999-06-01,655,10.35
1999-06-02,655,10.8
1999-06-03,655,12.6
1999-06-04,655,10.15
1999-06-05,655,12.3
1999-06-06,655,12.9
1999-06-07,655,10.25
1999-06-08,655,8.5
1999-06-09,655,8.6
1999-06-10,655,8.75
1999-06-11,655,12.55
1999-06-12,655,14.4
1999-06-13,655,14.4
1999-06-14,655,11.1
1999-06-15,655,9.45
1999-06-16,655,11.45
1999-06-17,655,8.1
1999-06-18,655,8.0
1999-06-19,655,7.15
1999-06-20,655,8.1
1999-06-21,655,10.6
1999-06-22,655,11.4
1999-06-23,655,9.75
1999-06-24,655,16.1
1999-06-25,655,17.95
1999-06-26,655,20.9
1999-06-27,655,15.25
1999-06-28,655,17.25
1999-06-29,655,12.4
1999-06-30,655,9.2
1999-07-01,655,6.75
1999-07-02,655,8.15
1999-07-03,655,6.0
1999-07-04,655,7.5
1999-07-05,655,7.0
1999-07-06,655,7.3
1999-07-07,655,8.1
1999-07-08,655,11.5
1999-07-09,655,11.6
1999-07-10,655,13.0
1999-07-11,655,12.5
1999-07-12,655,13.35
1999-07-13,655,11.4
1999-07-14,655,10.65
1999-07-15,655,11.95
1999-07-16,655,11.25
1999-07-17,655,6.8
1999-07-18,655,7.15
1999-07-19,655,7.8
1999-07-20,655,6.45
1999-07-21,655,7.85
1999-07-22,655,9.9
1999-07-23,655,8.25
1999-07-24,655,8.45
1999-07-25,655,7.9
1999-07-26,655,8.75
1999-07-27,655,8.8
1999-07-28,655,8.0
1999-07-29,655,7.3
1999-07-30,655,7.75
1999-07-31,655,10.35
2000-02-07,655,14.55
2000-02-08,655,14.7
2000-02-09,655,15.65
2000-02-13,655,11.8
2000-02-14,655,10.9
2000-02-15,655,11.75
2000-02-16,655,9.3
2000-02-20,655,11.15
2000-02-21,655,13.3
2000-02-22,655,14.7
2000-02-23,655,14.95
2000-02-24,655,15.05
2000-02-25,655,14.05
2000-03-01,655,7.6
2000-03-02,655,11.6
2000-03-03,655,12.05
2000-03-07,655,16.6
2000-03-08,655,17.05
2000-03-09,655,18.1
2000-03-10,655,18.25
2000-03-11,655,20.05
2000-03-12,655,18.75
2000-03-14,655,15.95
2000-03-15,655,15.9
2000-03-16,655,13.3
2000-03-19,655,12.6
2000-03-20,655,12.4
2000-03-21,655,12.05
2000-03-22,655,12.5
2000-03-28,655,11.7
2000-03-29,655,12.5
2000-03-30,655,11.65
2000-04-07,655,22.35
2000-04-08,655,22.2
2000-04-09,655,20.5
2000-04-11,655,20.25
2000-04-12,655,20.65
2000-04-13,655,20.75
2000-04-19,655,19.55
2000-04-20,655,19.35
2000-04-21,655,18.4
2000-04-26,655,17.2
2000-04-27,655,15.15
2000-04-28,655,15.95
2000-05-05,655,16.9
2000-05-06,655,16.9
2000-05-07,655,16.75
2000-05-08,655,16.8
2000-05-12,655,19.95
2000-05-13,655,22.05
2000-05-14,655,22.95
2000-05-18,655,24.2
2000-05-19,655,23.8
2000-05-20,655,23.1
2000-05-21,655,21.05
2000-05-26,655,17.8
2000-05-27,655,16.55
2000-05-28,655,18.25
2000-06-03,655,11.25
2000-06-04,655,14.55
2000-06-05,655,14.1
2000-06-11,655,12.15
2000-06-12,655,14.8
2000-06-13,655,16.8
2000-06-18,655,16.95
2000-06-19,655,14.2
2000-06-20,655,13.05
2000-06-25,655,12.65
2000-06-26,655,13.5
2000-06-27,655,11.75
2000-07-03,655,7.2
2000-07-04,655,6.65
2000-07-05,655,7.25
2000-07-10,655,13.2
2000-07-11,655,12.2
2000-07-12,655,10.25
2000-07-17,655,8.4
2000-07-18,655,7.5
2000-07-19,655,4.8
2000-07-24,655,8.7
2000-07-25,655,10.0
2000-07-26,655,9.3
2003-02-01,655,8.4
2003-02-02,655,10.0
2003-02-03,655,12.7
2003-02-04,655,13.95
2003-02-05,655,14.0
2003-02-06,655,13.05
2003-02-07,655,12.35
2003-02-08,655,12.6
2003-02-09,655,10.4
2003-02-10,655,9.2
2003-02-11,655,7.75
2003-02-12,655,7.8
2003-02-13,655,8.1
2003-02-14,655,11.05
2003-02-15,655,12.0
2003-02-16,655,12.6
2003-02-17,655,14.55
2003-02-18,655,15.25
2003-02-19,655,16.85
2003-02-20,655,16.8
2003-02-21,655,16.6
2003-02-22,655,16.35
2003-02-23,655,16.45
2003-02-24,655,15.6
2003-02-25,655,13.95
2003-02-26,655,11.9
2003-02-27,655,9.95
2003-02-28,655,9.75
2003-03-01,655,10.4
2003-03-02,655,10.55
2003-03-03,655,12.6
2003-03-04,655,14.4
2003-03-05,655,15.9
2003-03-06,655,17.35
2003-03-07,655,17.95
2003-03-08,655,14.55
2003-03-09,655,11.45
2003-03-10,655,8.6
2003-03-11,655,7.6
2003-03-12,655,6.2
2003-03-13,655,7.05
2003-03-14,655,9.1
2003-03-15,655,11.2
2003-03-16,655,12.5
2003-03-17,655,13.4
2003-03-18,655,16.25
2003-03-19,655,18.2
2003-03-20,655,19.3
2003-03-21,655,19.8
2003-03-22,655,20.05
2003-03-23,655,20.7
2003-03-24,655,20.15
2003-03-25,655,20.25
2003-03-26,655,17.55
2003-03-27,655,18.95
2003-03-28,655,17.6
2003-03-29,655,17.6
2003-03-30,655,18.2
2003-03-31,655,17.5
2003-04-01,655,18.85
2003-04-02,655,19.45
2003-04-03,655,19.95
2003-04-04,655,20.2
2003-04-05,655,21.45
2003-04-06,655,22.45
2003-04-07,655,20.4
2003-04-08,655,19.45
2003-04-09,655,19.3
2003-04-10,655,19.25
2003-04-11,655,19.35
2003-04-12,655,15.9
2003-04-13,655,14.45
2003-04-14,655,16.65
2003-04-15,655,18.1
2003-04-16,655,19.35
2003-04-17,655,19.2
2003-04-18,655,19.75
2003-04-19,655,20.25
2003-04-20,655,20.65
2003-04-21,655,20.5
2003-04-22,655,20.05
2003-04-23,655,20.2
2003-04-24,655,18.9
2003-04-25,655,18.75
2003-04-26,655,18.1
2003-04-27,655,17.3
2003-04-28,655,15.45
2003-04-29,655,14.05
2003-04-30,655,15.85
2003-05-01,655,16.55
2003-05-02,655,17.55
2003-05-03,655,18.75
2003-05-04,655,20.2
2003-05-05,655,21.05
2003-05-06,655,21.55
2003-05-07,655,21.0
2003-05-08,655,18.95
2003-05-09,655,18.0
2003-05-10,655,14.45
2003-05-11,655,12.65
2003-05-12,655,14.0
2003-05-13,655,15.6
2003-05-14,655,16.2
2003-05-15,655,18.8
2003-05-16,655,19.35
2003-05-17,655,19.45
2003-05-18,655,19.95
2003-05-19,655,20.55
2003-05-20,655,20.5
2003-05-21,655,19.4
2003-05-22,655,18.35
2003-05-23,655,17.2
2003-05-24,655,16.35
2003-05-25,655,15.7
2003-05-26,655,17.0
2003-05-27,655,18.2
2003-05-28,655,18.75
2003-05-29,655,19.0
2003-05-30,655,19.3
2003-05-31,655,18.85
2003-06-01,655,17.65
2003-06-02,655,17.55
2003-06-03,655,18.25
2003-06-04,655,18.5
2003-06-05,655,18.8
2003-06-06,655,16.65
2003-06-07,655,17.4
2003-06-08,655,16.75
2003-06-09,655,18.4
2003-06-10,655,21.25
2003-06-11,655,22.9
2003-06-12,655,25.2
2003-06-13,655,25.7
2003-06-14,655,28.15
2003-06-15,655,28.85
2003-06-16,655,29.15
2003-06-17,655,30.2
2003-06-18,655,28.9
2003-06-19,655,27.8
2003-06-20,655,25.5
2003-06-21,655,24.15
2003-06-22,655,24.1
2003-06-23,655,25.45
2003-06-24,655,26.1
2003-06-25,655,26.5
2003-06-26,655,25.1
2003-06-27,655,24.35
2003-06-28,655,24.2
2003-06-29,655,24.65
2003-06-30,655,22.4
2003-07-01,655,17.7
2003-07-02,655,16.3
2003-07-03,655,16.2
2003-07-04,655,13.95
2003-07-05,655,10.9
2003-07-06,655,14.1
2003-07-07,655,16.4
2003-07-08,655,19.75
2003-07-09,655,21.9
2003-07-10,655,19.45
2003-07-11,655,17.5
2003-07-12,655,16.85
2003-07-13,655,16.0
2003-07-14,655,14.95
2003-07-15,655,14.45
2003-07-16,655,14.85
2003-07-17,655,13.25
2003-07-18,655,12.45
2003-07-19,655,11.7
